,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,added_at,song_title,artists,genres,principal_genre
15,0.751,0.645,0,-8.92,1,0.131,0.0362,0.000479,0.0716,0.519,87.935,audio_features,45gjIiwuQe5F4bgmH3N0NN,spotify:track:45gjIiwuQe5F4bgmH3N0NN,https://api.spotify.com/v1/tracks/45gjIiwuQe5F4bgmH3N0NN,https://api.spotify.com/v1/audio-analysis/45gjIiwuQe5F4bgmH3N0NN,291311,4,2019-12-03T14:36:20Z,Chan Chan,"Mista Savona,Maikel Ante,Felix Baloy,Solis,Eugenio Rodríguez","['australian reggae fusion', 'cuban alternative']",other
16,0.828,0.845,11,-8.877,0,0.0865,0.058,0.874,0.65,0.912,110.456,audio_features,5WFLAV3P8POO4nXytZ4mZu,spotify:track:5WFLAV3P8POO4nXytZ4mZu,https://api.spotify.com/v1/tracks/5WFLAV3P8POO4nXytZ4mZu,https://api.spotify.com/v1/audio-analysis/5WFLAV3P8POO4nXytZ4mZu,372767,3,2019-12-01T13:51:15Z,World Without Words,Nujabes,"['chillhop', 'downtempo', 'japanese chillhop', 'jazz rap']",rap
17,0.678,0.535,10,-8.592,0,0.0392,0.0151,0.0205,0.0969,0.0392,97.975,audio_features,0fira69E5qwYJNSvzEOCs7,spotify:track:0fira69E5qwYJNSvzEOCs7,https://api.spotify.com/v1/tracks/0fira69E5qwYJNSvzEOCs7,https://api.spotify.com/v1/audio-analysis/0fira69E5qwYJNSvzEOCs7,238156,4,2019-11-30T21:57:33Z,Les pensées,The Architect,['electro dub'],reggae
18,0.883,0.812,9,-6.367,0,0.0945,0.0236,0.719,0.291,0.667,103.477,audio_features,23t2WMVoYKR9XqLVsk6WAG,spotify:track:23t2WMVoYKR9XqLVsk6WAG,https://api.spotify.com/v1/tracks/23t2WMVoYKR9XqLVsk6WAG,https://api.spotify.com/v1/audio-analysis/23t2WMVoYKR9XqLVsk6WAG,311480,4,2019-11-30T21:48:37Z,Let the Funk Ride,Aim,"['big beat', 'electronica', 'indie soul', 'ninja', 'nu jazz', 'trip hop', 'turntablism']",jazz
19,0.797,0.471,5,-10.83,1,0.0652,0.0544,0.476,0.13,0.522,122.0,audio_features,08kUvBzSfcVIsR6oo4d4Np,spotify:track:08kUvBzSfcVIsR6oo4d4Np,https://api.spotify.com/v1/tracks/08kUvBzSfcVIsR6oo4d4Np,https://api.spotify.com/v1/audio-analysis/08kUvBzSfcVIsR6oo4d4Np,352659,4,2019-11-23T20:19:31Z,Feeling Good,"Mollono.Bass,Ava Asante","['deep euro house', 'deep melodic euro house', 'tech house']",house
0,0.71,0.654,3,-12.174,0,0.0398,0.0396,0.811,0.107,0.579,123.998,audio_features,5453frA2hsBPjGRVDHm1PJ,spotify:track:5453frA2hsBPjGRVDHm1PJ,https://api.spotify.com/v1/tracks/5453frA2hsBPjGRVDHm1PJ,https://api.spotify.com/v1/audio-analysis/5453frA2hsBPjGRVDHm1PJ,548640,4,2019-11-23T16:55:00Z,Somebody's Story,Solomun,"['german techno', 'hamburg electronic', 'melodic techno', 'microhouse', 'minimal techno', 'tech house']",techno
1,0.773,0.377,9,-12.653,1,0.0455,0.655,0.829,0.122,0.0363,119.975,audio_features,2SCLswvRP8hAYdIKsrLV6h,spotify:track:2SCLswvRP8hAYdIKsrLV6h,https://api.spotify.com/v1/tracks/2SCLswvRP8hAYdIKsrLV6h,https://api.spotify.com/v1/audio-analysis/2SCLswvRP8hAYdIKsrLV6h,482983,4,2019-11-21T07:23:56Z,The Finishing,Stavroz,"['deep euro house', 'deep melodic euro house', 'ethnotronica', 'organic electronic']",house
2,0.796,0.426,9,-7.763,0,0.127,0.0947,0.000682,0.68,0.421,75.001,audio_features,7Gxn5gM3Qi6cYPn4zaWNNb,spotify:track:7Gxn5gM3Qi6cYPn4zaWNNb,https://api.spotify.com/v1/tracks/7Gxn5gM3Qi6cYPn4zaWNNb,https://api.spotify.com/v1/audio-analysis/7Gxn5gM3Qi6cYPn4zaWNNb,289600,4,2019-11-21T05:29:40Z,Moonlight Ride,"Isaac Chambers,Bluey Moon",[],other
3,0.596,0.819,1,-8.73,1,0.0339,0.00013,0.062,0.317,0.401,121.978,audio_features,7BdgHfzvoSS43chqN1kKqB,spotify:track:7BdgHfzvoSS43chqN1kKqB,https://api.spotify.com/v1/tracks/7BdgHfzvoSS43chqN1kKqB,https://api.spotify.com/v1/audio-analysis/7BdgHfzvoSS43chqN1kKqB,202562,4,2019-11-07T09:31:16Z,Line of Fire - Radio Edit,"Booka Shade,Karin Park","['alternative dance', 'electronica', 'frankfurt electronic', 'german techno', 'microhouse', 'minimal techno', 'tech house']",dance
4,0.854,0.599,4,-12.259,0,0.0604,0.206,0.861,0.0899,0.216,114.001,audio_features,4cIDajUp2dMjKiDmDvFDg8,spotify:track:4cIDajUp2dMjKiDmDvFDg8,https://api.spotify.com/v1/tracks/4cIDajUp2dMjKiDmDvFDg8,https://api.spotify.com/v1/audio-analysis/4cIDajUp2dMjKiDmDvFDg8,545813,4,2019-11-07T09:11:41Z,Tarlabasi - Be Svendsen Remix,"Oceanvs Orientalis,Be Svendsen","['deep melodic euro house', 'ethnotronica', 'organic electronic', 'turkish electronic']",house
5,0.851,0.425,1,-12.978,1,0.0949,0.141,0.9,0.196,0.161,128.013,audio_features,3sI8NYm4cWUgYrrv0ZkQX2,spotify:track:3sI8NYm4cWUgYrrv0ZkQX2,https://api.spotify.com/v1/tracks/3sI8NYm4cWUgYrrv0ZkQX2,https://api.spotify.com/v1/audio-analysis/3sI8NYm4cWUgYrrv0ZkQX2,458160,4,2019-11-07T07:34:26Z,Dark Side of My Room,Extrawelt,"['electronica', 'german techno', 'hamburg electronic', 'microhouse', 'minimal techno', 'tech house']",techno
6,0.766,0.396,7,-12.673,0,0.0406,0.137,0.0436,0.052,0.187,113.005,audio_features,6fvZJ1e7tuBRmwnZDEzGdw,spotify:track:6fvZJ1e7tuBRmwnZDEzGdw,https://api.spotify.com/v1/tracks/6fvZJ1e7tuBRmwnZDEzGdw,https://api.spotify.com/v1/audio-analysis/6fvZJ1e7tuBRmwnZDEzGdw,359166,4,2019-11-07T07:25:20Z,You Got to Love Me,DAVID AUGUST,"['deep euro house', 'deep melodic euro house', 'electronica', 'hamburg electronic', 'microhouse', 'minimal techno', 'organic electronic', 'tech house']",house
7,0.84,0.566,11,-7.164,0,0.0448,0.00506,0.44,0.101,0.723,117.991,audio_features,4Noq0kesyOwbyLLQcg3qYW,spotify:track:4Noq0kesyOwbyLLQcg3qYW,https://api.spotify.com/v1/tracks/4Noq0kesyOwbyLLQcg3qYW,https://api.spotify.com/v1/audio-analysis/4Noq0kesyOwbyLLQcg3qYW,409831,4,2019-11-07T04:54:36Z,Love Invaders,Fatima Yamaha,['electro house'],house
8,0.856,0.776,2,-7.324,1,0.0822,0.0032,0.901,0.0609,0.603,122.017,audio_features,5Gx14v5U3iOgFGLaI4pt2K,spotify:track:5Gx14v5U3iOgFGLaI4pt2K,https://api.spotify.com/v1/tracks/5Gx14v5U3iOgFGLaI4pt2K,https://api.spotify.com/v1/audio-analysis/5Gx14v5U3iOgFGLaI4pt2K,519344,4,2019-11-05T18:42:47Z,Pray For Darkness - Original Mix,"Arnas D,Kastis Torrau",['lithuanian electronic'],other
9,0.787,0.788,2,-9.593,1,0.0368,0.0112,0.863,0.266,0.0526,121.992,audio_features,2FMgWMCJl2p3yl1PMXsLom,spotify:track:2FMgWMCJl2p3yl1PMXsLom,https://api.spotify.com/v1/tracks/2FMgWMCJl2p3yl1PMXsLom,https://api.spotify.com/v1/audio-analysis/2FMgWMCJl2p3yl1PMXsLom,499254,4,2019-11-03T22:36:30Z,Conjure Balearia - Original Mix,Maceo Plex,"['deep disco house', 'deep house', 'deep melodic euro house', 'electronica', 'house', 'latin tech house', 'melodic techno', 'microhouse', 'minimal tech house', 'minimal techno', 'tech house']",house
10,0.798,0.533,11,-8.665,0,0.0581,0.00358,0.507,0.0628,0.538,118.009,audio_features,5GvQL9DAEAsHzKDz32boXW,spotify:track:5GvQL9DAEAsHzKDz32boXW,https://api.spotify.com/v1/tracks/5GvQL9DAEAsHzKDz32boXW,https://api.spotify.com/v1/audio-analysis/5GvQL9DAEAsHzKDz32boXW,598475,4,2019-11-03T18:30:44Z,Lingala - Original Mix,"Lee Burridge,Lost Desert,Junior","['deep melodic euro house', 'tech house']",house
11,0.768,0.501,10,-12.998,0,0.101,0.000145,0.86,0.1,0.226,120.003,audio_features,6WGHHXieJ6Fm07mdFJS3TF,spotify:track:6WGHHXieJ6Fm07mdFJS3TF,https://api.spotify.com/v1/tracks/6WGHHXieJ6Fm07mdFJS3TF,https://api.spotify.com/v1/audio-analysis/6WGHHXieJ6Fm07mdFJS3TF,412070,4,2019-11-03T18:26:42Z,Mistral,Rodriguez Jr.,"['deep disco house', 'deep euro house', 'deep melodic euro house', 'house', 'microhouse', 'minimal tech house', 'minimal techno', 'tech house']",house
12,0.808,0.627,6,-11.113,0,0.0483,2.67e-05,0.682,0.0655,0.0591,122.01,audio_features,1lMhlDgRi8xvCe4oDw5dhx,spotify:track:1lMhlDgRi8xvCe4oDw5dhx,https://api.spotify.com/v1/tracks/1lMhlDgRi8xvCe4oDw5dhx,https://api.spotify.com/v1/audio-analysis/1lMhlDgRi8xvCe4oDw5dhx,493553,4,2019-11-03T18:11:54Z,Complex - Serge Devant Remix,"Jonas Rathsman,Josef Salvat","['swedish electronic', 'swedish techno']",techno
13,0.814,0.571,4,-7.653,0,0.0482,0.00447,0.838,0.103,0.281,125.995,audio_features,3FOQuCoZdPzhhwAgzj3ncN,spotify:track:3FOQuCoZdPzhhwAgzj3ncN,https://api.spotify.com/v1/tracks/3FOQuCoZdPzhhwAgzj3ncN,https://api.spotify.com/v1/audio-analysis/3FOQuCoZdPzhhwAgzj3ncN,536298,4,2019-11-02T12:09:35Z,Spectral - wAFF Remix,"Edu Imbernon,Droog","['deep melodic euro house', 'spanish techno', 'tech house']",house
14,0.546,0.245,3,-14.348,1,0.0305,0.966,0.942,0.165,0.252,81.726,audio_features,1upMxXOj13P8aMf5ZW2hIL,spotify:track:1upMxXOj13P8aMf5ZW2hIL,https://api.spotify.com/v1/tracks/1upMxXOj13P8aMf5ZW2hIL,https://api.spotify.com/v1/audio-analysis/1upMxXOj13P8aMf5ZW2hIL,341880,4,2019-10-16T21:27:16Z,Prickly Pear,Portico Quartet,"['british jazz', 'compositional ambient', 'contemporary jazz', 'electronica', 'indie jazz', 'jazz quartet', 'new tribe', 'nu jazz']",jazz
15,0.741,0.87,11,-7.835,1,0.0679,0.0337,0.789,0.101,0.927,128.01,audio_features,0aUtDDfbI5EKUJDaUKRM9B,spotify:track:0aUtDDfbI5EKUJDaUKRM9B,https://api.spotify.com/v1/tracks/0aUtDDfbI5EKUJDaUKRM9B,https://api.spotify.com/v1/audio-analysis/0aUtDDfbI5EKUJDaUKRM9B,272200,4,2019-10-16T21:22:35Z,Rusty Nails,Moderat,"['alternative dance', 'electronica', 'indietronica', 'microhouse', 'minimal techno', 'new rave']",dance
16,0.896,0.765,3,-7.335,0,0.0419,0.153,0.635,0.114,0.657,120.003,audio_features,6MKKPQjpfFxQdbnzM384eK,spotify:track:6MKKPQjpfFxQdbnzM384eK,https://api.spotify.com/v1/tracks/6MKKPQjpfFxQdbnzM384eK,https://api.spotify.com/v1/audio-analysis/6MKKPQjpfFxQdbnzM384eK,326809,4,2019-10-16T21:21:50Z,Heartbreaker,Crazy P,"['alternative dance', 'deep house', 'disco', 'disco house', 'electronica', 'filter house', 'indie soul', 'nu disco', 'nu jazz', 'vocal house']",dance
17,0.8,0.862,1,-4.271,1,0.0676,0.354,0.000319,0.0538,0.729,122.009,audio_features,2xcykRaFePYH4N1xYbB8hM,spotify:track:2xcykRaFePYH4N1xYbB8hM,https://api.spotify.com/v1/tracks/2xcykRaFePYH4N1xYbB8hM,https://api.spotify.com/v1/audio-analysis/2xcykRaFePYH4N1xYbB8hM,176293,4,2019-10-16T21:20:43Z,Lee,Sporto Kantès,['nu jazz'],jazz
18,0.874,0.575,5,-10.022,1,0.0432,0.0643,0.21,0.557,0.571,114.984,audio_features,3NlJO0Tf9FLjUTHepZgxYf,spotify:track:3NlJO0Tf9FLjUTHepZgxYf,https://api.spotify.com/v1/tracks/3NlJO0Tf9FLjUTHepZgxYf,https://api.spotify.com/v1/audio-analysis/3NlJO0Tf9FLjUTHepZgxYf,313168,4,2019-10-16T21:18:43Z,And the Living Is Easy,Guts,"['bboy', 'electronica', 'indie soul', 'nu jazz']",jazz
19,0.716,0.914,7,-6.907,0,0.0341,0.00542,0.000218,0.0504,0.69,118.579,audio_features,2acK24b60RQD2zBpW0Zsrw,spotify:track:2acK24b60RQD2zBpW0Zsrw,https://api.spotify.com/v1/tracks/2acK24b60RQD2zBpW0Zsrw,https://api.spotify.com/v1/audio-analysis/2acK24b60RQD2zBpW0Zsrw,345560,4,2019-10-16T19:04:24Z,Blind - Radio Edit,Hercules & Love Affair,"['alternative dance', 'art pop', 'dance pop', 'dance-punk', 'electronica', 'filter house', 'indietronica', 'new rave', 'nu disco']",dance
0,0.707,0.672,9,-5.503,0,0.112,0.17,0.0,0.101,0.961,132.058,audio_features,3rfDjFBGWeDW88inQfLzmm,spotify:track:3rfDjFBGWeDW88inQfLzmm,https://api.spotify.com/v1/tracks/3rfDjFBGWeDW88inQfLzmm,https://api.spotify.com/v1/audio-analysis/3rfDjFBGWeDW88inQfLzmm,184077,4,2019-10-16T18:38:21Z,Nue,Clara Luciani,"['french indie pop', 'french indietronica']",pop
1,0.425,0.657,7,-8.143,0,0.0572,0.00231,0.888,0.286,0.261,118.018,audio_features,7JOV4QLEdjLHT7Z7HzWRgm,spotify:track:7JOV4QLEdjLHT7Z7HzWRgm,https://api.spotify.com/v1/tracks/7JOV4QLEdjLHT7Z7HzWRgm,https://api.spotify.com/v1/audio-analysis/7JOV4QLEdjLHT7Z7HzWRgm,262840,4,2019-10-16T18:22:41Z,Bad Kingdom,Moderat,"['alternative dance', 'electronica', 'indietronica', 'microhouse', 'minimal techno', 'new rave']",dance
2,0.603,0.909,11,-4.213,0,0.0385,0.109,0.249,0.329,0.7,168.116,audio_features,2iWfZFAF8BCi0CY4NyuP8D,spotify:track:2iWfZFAF8BCi0CY4NyuP8D,https://api.spotify.com/v1/tracks/2iWfZFAF8BCi0CY4NyuP8D,https://api.spotify.com/v1/audio-analysis/2iWfZFAF8BCi0CY4NyuP8D,176920,4,2019-10-12T15:43:49Z,Gamma Ray,Beck,"['alternative rock', 'anti-folk', 'garage rock', 'indie rock', 'modern rock', 'permanent wave', 'rock']",other
3,0.865,0.384,10,-11.953,1,0.0577,0.024,0.434,0.0682,0.852,122.48,audio_features,2y8PnhXwnyHTxe72TtY58e,spotify:track:2y8PnhXwnyHTxe72TtY58e,https://api.spotify.com/v1/tracks/2y8PnhXwnyHTxe72TtY58e,https://api.spotify.com/v1/audio-analysis/2y8PnhXwnyHTxe72TtY58e,219560,4,2019-10-12T14:26:31Z,Remind Me,Röyksopp,"['alternative dance', 'big beat', 'downtempo', 'electronica', 'electropop', 'new rave', 'trip hop']",dance
4,0.381,0.721,5,-9.967,0,0.0464,0.000605,0.776,0.112,0.225,125.603,audio_features,3n4ow4XGzwSIPxA3JHLF9p,spotify:track:3n4ow4XGzwSIPxA3JHLF9p,https://api.spotify.com/v1/tracks/3n4ow4XGzwSIPxA3JHLF9p,https://api.spotify.com/v1/audio-analysis/3n4ow4XGzwSIPxA3JHLF9p,421600,4,2019-10-12T14:20:39Z,Too Long / Steam Machine,Daft Punk,"['electro', 'filter house']",house
5,0.769,0.768,4,-7.542,0,0.0366,0.0139,0.0215,0.0469,0.825,103.997,audio_features,0oLtiMnTizg2Lw5f74z9Gm,spotify:track:0oLtiMnTizg2Lw5f74z9Gm,https://api.spotify.com/v1/tracks/0oLtiMnTizg2Lw5f74z9Gm,https://api.spotify.com/v1/audio-analysis/0oLtiMnTizg2Lw5f74z9Gm,318462,4,2019-10-12T14:01:54Z,Leila - Poolside Remix,"Miami Horror,Poolside","['alternative dance', 'australian dance', 'australian electropop', 'chillwave', 'dance-punk', 'electroclash', 'filter house', 'indie pop', 'indie soul', 'indietronica', 'new rave', 'nu disco', 'shimmer pop']",dance
6,0.558,0.723,0,-11.214,0,0.0312,0.00405,0.501,0.0863,0.526,102.833,audio_features,0qG1teoBvooRo7Z5Z8edCk,spotify:track:0qG1teoBvooRo7Z5Z8edCk,https://api.spotify.com/v1/tracks/0qG1teoBvooRo7Z5Z8edCk,https://api.spotify.com/v1/audio-analysis/0qG1teoBvooRo7Z5Z8edCk,454480,4,2019-10-12T12:53:07Z,La ritournelle,Sébastien Tellier,"['alternative dance', 'downtempo', 'electronica', 'filter house', 'french indie pop', 'french indietronica', 'new rave']",dance
7,0.797,0.948,10,-7.941,0,0.0523,0.0052,0.752,0.0695,0.0451,125.934,audio_features,38rMZCtAPuRgOuV3pyFDmF,spotify:track:38rMZCtAPuRgOuV3pyFDmF,https://api.spotify.com/v1/tracks/38rMZCtAPuRgOuV3pyFDmF,https://api.spotify.com/v1/audio-analysis/38rMZCtAPuRgOuV3pyFDmF,289524,4,2019-10-12T12:36:32Z,Hydrogen,M|O|O|N,['retro electro'],other
8,0.81,0.691,0,-11.409,0,0.0496,0.00119,0.898,0.0684,0.199,123.997,audio_features,0XFCi1IecC9XgYyzCPVTvM,spotify:track:0XFCi1IecC9XgYyzCPVTvM,https://api.spotify.com/v1/tracks/0XFCi1IecC9XgYyzCPVTvM,https://api.spotify.com/v1/audio-analysis/0XFCi1IecC9XgYyzCPVTvM,465437,4,2019-10-03T12:03:43Z,Flare,Einmusik,"['deep euro house', 'deep melodic euro house', 'german techno', 'microhouse', 'minimal techno', 'tech house']",house
9,0.679,0.65,10,-7.902,0,0.0331,0.0487,0.0502,0.269,0.674,107.992,audio_features,6hmtNel4OKlBpBcTO7ao3o,spotify:track:6hmtNel4OKlBpBcTO7ao3o,https://api.spotify.com/v1/tracks/6hmtNel4OKlBpBcTO7ao3o,https://api.spotify.com/v1/audio-analysis/6hmtNel4OKlBpBcTO7ao3o,253773,4,2019-09-29T14:43:04Z,Natural Blues,Moby,"['downtempo', 'electronica']",other
10,0.812,0.516,9,-6.963,1,0.224,0.000369,1.09e-05,0.0991,0.633,127.498,audio_features,1iNeZGJsoC0D7ZyJTdIbDS,spotify:track:1iNeZGJsoC0D7ZyJTdIbDS,https://api.spotify.com/v1/tracks/1iNeZGJsoC0D7ZyJTdIbDS,https://api.spotify.com/v1/audio-analysis/1iNeZGJsoC0D7ZyJTdIbDS,284280,4,2019-09-29T12:14:50Z,Technologic,Daft Punk,"['electro', 'filter house']",house
11,0.732,0.645,9,-8.987,0,0.0427,0.0184,0.476,0.0796,0.476,126.991,audio_features,1ib0u5xalxeNyrhcm5P0Bd,spotify:track:1ib0u5xalxeNyrhcm5P0Bd,https://api.spotify.com/v1/tracks/1ib0u5xalxeNyrhcm5P0Bd,https://api.spotify.com/v1/audio-analysis/1ib0u5xalxeNyrhcm5P0Bd,202106,4,2019-09-09T09:12:31Z,Addicted (feat. Charlie Sanderson),"Max Chapman,Jacky (UK),Charlie Sanderson","['deep disco house', 'deep groove house', 'house', 'tech house', 'uk tech house']",house
12,0.795,0.635,7,-8.9,1,0.0557,0.00235,0.916,0.0776,0.0904,119.99,audio_features,28JlSdcff5nVFY8KH9cL5z,spotify:track:28JlSdcff5nVFY8KH9cL5z,https://api.spotify.com/v1/tracks/28JlSdcff5nVFY8KH9cL5z,https://api.spotify.com/v1/audio-analysis/28JlSdcff5nVFY8KH9cL5z,452293,4,2019-09-04T05:24:15Z,1995,&ME,"['afro house', 'deep disco house', 'deep melodic euro house', 'microhouse', 'minimal tech house', 'minimal techno', 'tech house']",house
13,0.823,0.534,10,-7.089,0,0.0496,0.0239,0.486,0.105,0.0395,125.026,audio_features,2nEMZAY2Hoa4eZwmvvt8vP,spotify:track:2nEMZAY2Hoa4eZwmvvt8vP,https://api.spotify.com/v1/tracks/2nEMZAY2Hoa4eZwmvvt8vP,https://api.spotify.com/v1/audio-analysis/2nEMZAY2Hoa4eZwmvvt8vP,295893,4,2019-09-02T17:38:59Z,Bones,"Oliver Koletzki,HVOB","['deep melodic euro house', 'electronica', 'german techno', 'minimal techno', 'organic electronic', 'tech house']",house
14,0.829,0.173,8,-15.586,0,0.19,0.355,0.93,0.106,0.647,120.999,audio_features,7vZ1cR6jIAkaeYy4aFK7pI,spotify:track:7vZ1cR6jIAkaeYy4aFK7pI,https://api.spotify.com/v1/tracks/7vZ1cR6jIAkaeYy4aFK7pI,https://api.spotify.com/v1/audio-analysis/7vZ1cR6jIAkaeYy4aFK7pI,227722,4,2019-08-26T22:06:54Z,The Fade,Recondite,"['ambient techno', 'deep melodic euro house', 'deep techno', 'electronica', 'float house', 'microhouse', 'minimal techno']",techno
15,0.653,0.511,0,-12.927,0,0.0309,0.137,0.73,0.0932,0.156,123.99,audio_features,4jOwBvUxawndihUKZjpm4b,spotify:track:4jOwBvUxawndihUKZjpm4b,https://api.spotify.com/v1/tracks/4jOwBvUxawndihUKZjpm4b,https://api.spotify.com/v1/audio-analysis/4jOwBvUxawndihUKZjpm4b,295680,4,2019-08-23T21:39:16Z,Haiku,Agoria,"['deep melodic euro house', 'electronica', 'microhouse', 'minimal tech house', 'minimal techno', 'tech house']",house
16,0.798,0.631,4,-9.637,0,0.0486,0.00208,0.872,0.0728,0.212,120.998,audio_features,6j4zFIzEe3NMzF6oC8XVZ0,spotify:track:6j4zFIzEe3NMzF6oC8XVZ0,https://api.spotify.com/v1/tracks/6j4zFIzEe3NMzF6oC8XVZ0,https://api.spotify.com/v1/audio-analysis/6j4zFIzEe3NMzF6oC8XVZ0,309539,4,2019-08-22T20:14:10Z,Jungle Dub,"Mollono.Bass,Ava Asante","['deep euro house', 'deep melodic euro house', 'tech house']",house
17,0.684,0.597,11,-8.563,0,0.0326,0.0211,0.741,0.103,0.869,126.005,audio_features,2KUcdsb8TLCtj4RtULT4Sw,spotify:track:2KUcdsb8TLCtj4RtULT4Sw,https://api.spotify.com/v1/tracks/2KUcdsb8TLCtj4RtULT4Sw,https://api.spotify.com/v1/audio-analysis/2KUcdsb8TLCtj4RtULT4Sw,475187,4,2019-08-21T13:24:35Z,Meine,Daso,"['german techno', 'minimal techno']",techno
18,0.775,0.501,7,-10.875,1,0.0337,0.00185,0.89,0.107,0.0599,115.992,audio_features,5iIGlnl7xSxrShew5LHzwi,spotify:track:5iIGlnl7xSxrShew5LHzwi,https://api.spotify.com/v1/tracks/5iIGlnl7xSxrShew5LHzwi,https://api.spotify.com/v1/audio-analysis/5iIGlnl7xSxrShew5LHzwi,372832,4,2019-08-20T09:55:46Z,Wild Window (feat. Tricky Trio),Mees Dierdorp,"['deep melodic euro house', 'ethnotronica', 'organic electronic']",house
19,0.759,0.943,2,-6.676,1,0.0417,0.00494,0.856,0.0661,0.391,126.002,audio_features,5QzSaqV5HRvAsTspzMt4xJ,spotify:track:5QzSaqV5HRvAsTspzMt4xJ,https://api.spotify.com/v1/tracks/5QzSaqV5HRvAsTspzMt4xJ,https://api.spotify.com/v1/audio-analysis/5QzSaqV5HRvAsTspzMt4xJ,466667,4,2019-08-20T09:38:02Z,La Calaria,Fideles,"['deep melodic euro house', 'deep tech house', 'italian tech house']",house
0,0.765,0.691,2,-11.111,1,0.0523,0.105,0.879,0.11,0.0604,122.012,audio_features,6pO8tW3eYpRQC7jVp2j0kw,spotify:track:6pO8tW3eYpRQC7jVp2j0kw,https://api.spotify.com/v1/tracks/6pO8tW3eYpRQC7jVp2j0kw,https://api.spotify.com/v1/audio-analysis/6pO8tW3eYpRQC7jVp2j0kw,411636,4,2019-08-20T09:27:46Z,Wired Mind,Fideles,"['deep melodic euro house', 'deep tech house', 'italian tech house']",house
1,0.734,0.674,8,-9.457,1,0.0463,0.0664,0.903,0.192,0.0523,121.996,audio_features,6YPRJKtrTGG5FYk8mEPqvT,spotify:track:6YPRJKtrTGG5FYk8mEPqvT,https://api.spotify.com/v1/tracks/6YPRJKtrTGG5FYk8mEPqvT,https://api.spotify.com/v1/audio-analysis/6YPRJKtrTGG5FYk8mEPqvT,555591,4,2019-08-20T08:05:20Z,Watoto,Solee,"['deep euro house', 'deep melodic euro house', 'minimal techno', 'tech house']",house
2,0.803,0.858,10,-4.019,1,0.0538,0.0111,0.096,0.0766,0.862,121.989,audio_features,5SB73InpxuEQ20qEWhOQFV,spotify:track:5SB73InpxuEQ20qEWhOQFV,https://api.spotify.com/v1/tracks/5SB73InpxuEQ20qEWhOQFV,https://api.spotify.com/v1/audio-analysis/5SB73InpxuEQ20qEWhOQFV,158115,4,2019-08-19T20:44:18Z,Chunky,Format:B,"['deep euro house', 'german tech house', 'german techno', 'minimal techno', 'tech house']",house
3,0.89,0.443,0,-8.654,1,0.0497,0.0372,0.385,0.369,0.199,122.002,audio_features,18mfe5YtwXeqhbuSABYVCK,spotify:track:18mfe5YtwXeqhbuSABYVCK,https://api.spotify.com/v1/tracks/18mfe5YtwXeqhbuSABYVCK,https://api.spotify.com/v1/audio-analysis/18mfe5YtwXeqhbuSABYVCK,400926,4,2019-08-19T20:30:02Z,Big Jet Plane - Animal Trainer Remix,"Jan Blomqvist,Animal Trainer","['deep euro house', 'deep melodic euro house', 'electronica', 'minimal techno', 'tech house', 'tropical house']",house
4,0.678,0.448,7,-8.739,0,0.0367,0.0631,0.819,0.0782,0.0397,121.012,audio_features,0KXglm0rrT0848TKg9y5j6,spotify:track:0KXglm0rrT0848TKg9y5j6,https://api.spotify.com/v1/tracks/0KXglm0rrT0848TKg9y5j6,https://api.spotify.com/v1/audio-analysis/0KXglm0rrT0848TKg9y5j6,424680,4,2019-08-19T20:26:58Z,Superheld,Solee,"['deep euro house', 'deep melodic euro house', 'minimal techno', 'tech house']",house
5,0.811,0.658,1,-7.002,1,0.0429,0.00178,0.592,0.0949,0.226,121.998,audio_features,6bewUfX6cruwGGgAZXF3an,spotify:track:6bewUfX6cruwGGgAZXF3an,https://api.spotify.com/v1/tracks/6bewUfX6cruwGGgAZXF3an,https://api.spotify.com/v1/audio-analysis/6bewUfX6cruwGGgAZXF3an,447588,4,2019-08-19T16:03:13Z,Slowly,Solee,"['deep euro house', 'deep melodic euro house', 'minimal techno', 'tech house']",house
6,0.783,0.7,2,-8.893,1,0.0436,0.000175,0.906,0.0873,0.0372,122.998,audio_features,6xS4nnzCgUB0w2zIGSMjLR,spotify:track:6xS4nnzCgUB0w2zIGSMjLR,https://api.spotify.com/v1/tracks/6xS4nnzCgUB0w2zIGSMjLR,https://api.spotify.com/v1/audio-analysis/6xS4nnzCgUB0w2zIGSMjLR,583028,4,2019-08-19T16:02:40Z,Offspring - Solee's Arena Mix,Solee,"['deep euro house', 'deep melodic euro house', 'minimal techno', 'tech house']",house
7,0.679,0.708,6,-8.937,0,0.0455,0.0313,0.898,0.127,0.323,123.007,audio_features,0QmxFxsTKYVpp6w9nHuSsB,spotify:track:0QmxFxsTKYVpp6w9nHuSsB,https://api.spotify.com/v1/tracks/0QmxFxsTKYVpp6w9nHuSsB,https://api.spotify.com/v1/audio-analysis/0QmxFxsTKYVpp6w9nHuSsB,511977,4,2019-08-19T15:31:27Z,Pink Panther,Solee,"['deep euro house', 'deep melodic euro house', 'minimal techno', 'tech house']",house
