,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,added_at,song_title,artists
6,0.817,0.506,1,-10.686,1,0.226,0.435,0.0,0.0982,0.142,105.137,audio_features,1d5oQ9DKGnTweKsDGwk2xj,spotify:track:1d5oQ9DKGnTweKsDGwk2xj,https://api.spotify.com/v1/tracks/1d5oQ9DKGnTweKsDGwk2xj,https://api.spotify.com/v1/audio-analysis/1d5oQ9DKGnTweKsDGwk2xj,183367,4,2019-05-09T03:49:00Z,La garce à l'italienne,Reynz
7,0.9,0.63,2,-6.402,1,0.0768,0.462,1.13e-05,0.123,0.203,118.0,audio_features,6whdgGY1s9BAbYHWOFIFpD,spotify:track:6whdgGY1s9BAbYHWOFIFpD,https://api.spotify.com/v1/tracks/6whdgGY1s9BAbYHWOFIFpD,https://api.spotify.com/v1/audio-analysis/6whdgGY1s9BAbYHWOFIFpD,230168,4,2019-05-08T21:46:53Z,Une dernière fois,A2h
8,0.792,0.438,6,-9.076,0,0.114,0.132,3.88e-05,0.0963,0.292,138.005,audio_features,17jlkHSNHFu1zUuu8QZyOW,spotify:track:17jlkHSNHFu1zUuu8QZyOW,https://api.spotify.com/v1/tracks/17jlkHSNHFu1zUuu8QZyOW,https://api.spotify.com/v1/audio-analysis/17jlkHSNHFu1zUuu8QZyOW,190253,4,2019-05-08T20:50:56Z,Placebo,Dinos
9,0.834,0.445,10,-11.373,0,0.413,0.281,0.0,0.165,0.526,138.092,audio_features,4252Ln5cqFkR0a4UJaWqj1,spotify:track:4252Ln5cqFkR0a4UJaWqj1,https://api.spotify.com/v1/tracks/4252Ln5cqFkR0a4UJaWqj1,https://api.spotify.com/v1/audio-analysis/4252Ln5cqFkR0a4UJaWqj1,212817,4,2019-05-08T20:48:30Z,Lenita,"Roméo Elvis,Le Motel"
10,0.796,0.505,6,-9.356,0,0.111,0.142,0.0,0.1,0.724,141.015,audio_features,40JXmrRgkCKqZ7cTnRmgvi,spotify:track:40JXmrRgkCKqZ7cTnRmgvi,https://api.spotify.com/v1/tracks/40JXmrRgkCKqZ7cTnRmgvi,https://api.spotify.com/v1/audio-analysis/40JXmrRgkCKqZ7cTnRmgvi,233880,4,2019-05-08T20:43:29Z,Godzilla,Hamza
11,0.918,0.394,9,-10.728,0,0.134,0.115,0.233,0.0914,0.481,120.008,audio_features,5Z3KP0QDKsUwgskRrd09oq,spotify:track:5Z3KP0QDKsUwgskRrd09oq,https://api.spotify.com/v1/tracks/5Z3KP0QDKsUwgskRrd09oq,https://api.spotify.com/v1/audio-analysis/5Z3KP0QDKsUwgskRrd09oq,330000,4,2019-05-08T00:36:01Z,Pussy,"Nick Monaco,David Marston"
12,0.627,0.872,1,-7.013,0,0.314,0.271,0.00018,0.306,0.601,139.018,audio_features,21SpiKbtcMPQweINciOGCK,spotify:track:21SpiKbtcMPQweINciOGCK,https://api.spotify.com/v1/tracks/21SpiKbtcMPQweINciOGCK,https://api.spotify.com/v1/audio-analysis/21SpiKbtcMPQweINciOGCK,172627,4,2019-05-07T18:43:03Z,I'm From Long Beach,Snoop Dogg
13,0.795,0.609,8,-6.823,1,0.272,0.367,0.0,0.0832,0.53,129.998,audio_features,4PtYVloMDdVAuB0gWA2Ufh,spotify:track:4PtYVloMDdVAuB0gWA2Ufh,https://api.spotify.com/v1/tracks/4PtYVloMDdVAuB0gWA2Ufh,https://api.spotify.com/v1/audio-analysis/4PtYVloMDdVAuB0gWA2Ufh,168480,4,2019-05-07T00:20:14Z,Bizness,Lorenzo
14,0.814,0.558,8,-7.431,0,0.0712,0.0183,0.081,0.0785,0.63,153.966,audio_features,7rwxaz8cbmlI5u42Q5pSLq,spotify:track:7rwxaz8cbmlI5u42Q5pSLq,https://api.spotify.com/v1/tracks/7rwxaz8cbmlI5u42Q5pSLq,https://api.spotify.com/v1/audio-analysis/7rwxaz8cbmlI5u42Q5pSLq,216000,4,2019-05-07T00:19:40Z,Keep Me Up,"Atili,Prendy"
15,0.864,0.441,8,-12.448,1,0.274,0.113,0.0,0.127,0.668,123.99,audio_features,2Ud2KzuudGB4OamVPua7GZ,spotify:track:2Ud2KzuudGB4OamVPua7GZ,https://api.spotify.com/v1/tracks/2Ud2KzuudGB4OamVPua7GZ,https://api.spotify.com/v1/audio-analysis/2Ud2KzuudGB4OamVPua7GZ,232262,4,2019-05-04T04:03:07Z,Sourire,Moka Boka
16,0.824,0.907,11,-1.12,1,0.138,0.0189,2.25e-05,0.146,0.417,104.917,audio_features,5w6rgrtYFhC6NkUknX1exC,spotify:track:5w6rgrtYFhC6NkUknX1exC,https://api.spotify.com/v1/tracks/5w6rgrtYFhC6NkUknX1exC,https://api.spotify.com/v1/audio-analysis/5w6rgrtYFhC6NkUknX1exC,201643,4,2019-05-03T05:18:39Z,Gangsta Gangsta (feat. Baby Eazy-E),"Dr. Fresch,Baby Eazy E"
17,0.754,0.791,10,-4.14,0,0.0411,0.00952,0.115,0.311,0.72,122.029,audio_features,2Fcx71e415baVRjRaAKsM6,spotify:track:2Fcx71e415baVRjRaAKsM6,https://api.spotify.com/v1/tracks/2Fcx71e415baVRjRaAKsM6,https://api.spotify.com/v1/audio-analysis/2Fcx71e415baVRjRaAKsM6,182090,4,2019-05-03T04:56:01Z,Café Brasil,Croatia Squad
18,0.662,0.848,5,-6.334,0,0.0618,0.0257,0.0583,0.121,0.259,114.027,audio_features,5gTO879fvJUl6gYQ1Kvz0f,spotify:track:5gTO879fvJUl6gYQ1Kvz0f,https://api.spotify.com/v1/tracks/5gTO879fvJUl6gYQ1Kvz0f,https://api.spotify.com/v1/audio-analysis/5gTO879fvJUl6gYQ1Kvz0f,210283,4,2019-05-03T03:00:18Z,Running,Nyxen
19,0.662,0.73,10,-5.407,1,0.0615,0.0127,0.0,0.203,0.232,122.96,audio_features,2ewW50QGufVvqP959lB8F9,spotify:track:2ewW50QGufVvqP959lB8F9,https://api.spotify.com/v1/tracks/2ewW50QGufVvqP959lB8F9,https://api.spotify.com/v1/audio-analysis/2ewW50QGufVvqP959lB8F9,249756,4,2019-05-03T02:51:49Z,Stop Being Yourself,"Felix Cartal,Gabrielle Current"
0,0.805,0.737,7,-8.02,1,0.0513,0.00405,0.597,0.109,0.545,124.989,audio_features,1CktaiTRwod09fF8uzHJ3L,spotify:track:1CktaiTRwod09fF8uzHJ3L,https://api.spotify.com/v1/tracks/1CktaiTRwod09fF8uzHJ3L,https://api.spotify.com/v1/audio-analysis/1CktaiTRwod09fF8uzHJ3L,223817,4,2019-05-03T02:38:46Z,Tits On A Tricycle,SNBRN
1,0.567,0.84,4,-4.98,1,0.0528,0.00407,0.0174,0.292,0.46,104.976,audio_features,7MFahU9vl5TWlei936k7n6,spotify:track:7MFahU9vl5TWlei936k7n6,https://api.spotify.com/v1/tracks/7MFahU9vl5TWlei936k7n6,https://api.spotify.com/v1/audio-analysis/7MFahU9vl5TWlei936k7n6,260088,4,2019-05-02T18:23:52Z,Like That,"NGHTMRE,Big Gigantic"
2,0.841,0.655,6,-7.276,1,0.0846,0.26,0.342,0.279,0.489,125.008,audio_features,2Cjo67AcVWkZO1N3PBuuBB,spotify:track:2Cjo67AcVWkZO1N3PBuuBB,https://api.spotify.com/v1/tracks/2Cjo67AcVWkZO1N3PBuuBB,https://api.spotify.com/v1/audio-analysis/2Cjo67AcVWkZO1N3PBuuBB,258318,4,2019-05-02T18:03:45Z,Cold Blooded,ZHU
3,0.784,0.913,1,-1.208,1,0.177,0.0114,0.00162,0.0831,0.59,126.054,audio_features,35V6qXUDCvwZdmbKe5PlPG,spotify:track:35V6qXUDCvwZdmbKe5PlPG,https://api.spotify.com/v1/tracks/35V6qXUDCvwZdmbKe5PlPG,https://api.spotify.com/v1/audio-analysis/35V6qXUDCvwZdmbKe5PlPG,199048,4,2019-05-02T17:02:35Z,AGEN WIDA,"JOYRYDE,Skrillex"
4,0.897,0.692,11,-4.985,0,0.0492,0.0187,0.728,0.0603,0.607,125.024,audio_features,30Ek6vDZ77PWTQS9HiV3xB,spotify:track:30Ek6vDZ77PWTQS9HiV3xB,https://api.spotify.com/v1/tracks/30Ek6vDZ77PWTQS9HiV3xB,https://api.spotify.com/v1/audio-analysis/30Ek6vDZ77PWTQS9HiV3xB,278400,4,2019-05-02T16:52:01Z,Fly Kicks - Wax Motif Remix,"AC Slater,Chris Lorenzo,Wax Motif"
5,0.686,0.634,0,-6.856,1,0.0369,0.228,0.0667,0.134,0.234,98.001,audio_features,5wzjJvNV4DpDtT53KapSLH,spotify:track:5wzjJvNV4DpDtT53KapSLH,https://api.spotify.com/v1/tracks/5wzjJvNV4DpDtT53KapSLH,https://api.spotify.com/v1/audio-analysis/5wzjJvNV4DpDtT53KapSLH,232414,4,2019-05-02T16:44:14Z,Wicked Winds,Mazde
6,0.721,0.571,4,-7.774,0,0.0756,0.0423,0.357,0.104,0.0862,112.022,audio_features,2edN2mN0w7fcnOjDZwnaV8,spotify:track:2edN2mN0w7fcnOjDZwnaV8,https://api.spotify.com/v1/tracks/2edN2mN0w7fcnOjDZwnaV8,https://api.spotify.com/v1/audio-analysis/2edN2mN0w7fcnOjDZwnaV8,327857,4,2019-05-02T16:30:08Z,Waters of Monaco,ZHU
7,0.575,0.555,4,-7.495,1,0.0453,0.103,1.3e-06,0.111,0.504,95.361,audio_features,4ZhPLoMzZwewHLLjV1J15c,spotify:track:4ZhPLoMzZwewHLLjV1J15c,https://api.spotify.com/v1/tracks/4ZhPLoMzZwewHLLjV1J15c,https://api.spotify.com/v1/audio-analysis/4ZhPLoMzZwewHLLjV1J15c,232467,4,2019-05-01T10:20:41Z,99 Luftballons,Nena
8,0.623,0.678,5,-4.411,0,0.0682,0.063,2e-06,0.183,0.592,188.013,audio_features,40Ze60ybC3y2pJLfmYjcfU,spotify:track:40Ze60ybC3y2pJLfmYjcfU,https://api.spotify.com/v1/tracks/40Ze60ybC3y2pJLfmYjcfU,https://api.spotify.com/v1/audio-analysis/40Ze60ybC3y2pJLfmYjcfU,228493,4,2019-04-30T20:33:49Z,Apollonia,"Dadju,Sofiane"
9,0.482,0.785,4,-5.646,0,0.335,0.348,0.0,0.291,0.424,104.904,audio_features,7syABtsvHvD3nO7OG91Ani,spotify:track:7syABtsvHvD3nO7OG91Ani,https://api.spotify.com/v1/tracks/7syABtsvHvD3nO7OG91Ani,https://api.spotify.com/v1/audio-analysis/7syABtsvHvD3nO7OG91Ani,148280,4,2019-04-30T18:15:37Z,Tout l'monde s'en fout,Sofiane
10,0.818,0.787,10,-5.188,0,0.235,0.434,0.0,0.124,0.423,118.033,audio_features,47YaaXykE1gR4PRBpkDtKr,spotify:track:47YaaXykE1gR4PRBpkDtKr,https://api.spotify.com/v1/tracks/47YaaXykE1gR4PRBpkDtKr,https://api.spotify.com/v1/audio-analysis/47YaaXykE1gR4PRBpkDtKr,235747,4,2019-04-30T17:58:51Z,Lundi,Sofiane
11,0.763,0.902,6,-5.759,0,0.287,0.189,0.0,0.318,0.625,144.038,audio_features,42Xesu4U4nM3CCjMk5X3kM,spotify:track:42Xesu4U4nM3CCjMk5X3kM,https://api.spotify.com/v1/tracks/42Xesu4U4nM3CCjMk5X3kM,https://api.spotify.com/v1/audio-analysis/42Xesu4U4nM3CCjMk5X3kM,199000,4,2019-04-30T17:58:40Z,Sur le drapeau,"Suprême NTM,Sofiane"
12,0.788,0.479,10,-9.846,0,0.0996,0.0747,0.949,0.0659,0.21,118.032,audio_features,0ee8Taaafj8FVoIhK6dlp9,spotify:track:0ee8Taaafj8FVoIhK6dlp9,https://api.spotify.com/v1/tracks/0ee8Taaafj8FVoIhK6dlp9,https://api.spotify.com/v1/audio-analysis/0ee8Taaafj8FVoIhK6dlp9,343740,4,2019-04-30T06:42:58Z,Lotus,Laurence Guy
13,0.666,0.574,1,-11.988,0,0.0456,0.0772,0.864,0.14,0.447,128.023,audio_features,764BZjH5i5K5vq6ofPpkry,spotify:track:764BZjH5i5K5vq6ofPpkry,https://api.spotify.com/v1/tracks/764BZjH5i5K5vq6ofPpkry,https://api.spotify.com/v1/audio-analysis/764BZjH5i5K5vq6ofPpkry,296861,4,2019-04-30T06:02:16Z,Myrtle Music - Original Mix,Earth Boys
14,0.807,0.804,8,-10.271,0,0.171,0.0766,0.877,0.171,0.505,122.026,audio_features,1DUWOSAWSUKUsdBqIY0wUc,spotify:track:1DUWOSAWSUKUsdBqIY0wUc,https://api.spotify.com/v1/tracks/1DUWOSAWSUKUsdBqIY0wUc,https://api.spotify.com/v1/audio-analysis/1DUWOSAWSUKUsdBqIY0wUc,462367,4,2019-04-30T05:08:16Z,Perals In The Dark - Dorahas Remix,"Mayardleyn,Dorahas"
15,0.761,0.823,2,-8.879,1,0.0385,0.229,0.861,0.0874,0.536,125.011,audio_features,6kxjk9oOqJNYqsPxMDaPgn,spotify:track:6kxjk9oOqJNYqsPxMDaPgn,https://api.spotify.com/v1/tracks/6kxjk9oOqJNYqsPxMDaPgn,https://api.spotify.com/v1/audio-analysis/6kxjk9oOqJNYqsPxMDaPgn,372220,4,2019-04-30T04:40:30Z,Catching Feelings,Mall Grab
16,0.798,0.927,7,-10.144,0,0.0762,0.291,0.744,0.271,0.874,121.999,audio_features,3qAvjZ84KUD5cCWkt4iCcb,spotify:track:3qAvjZ84KUD5cCWkt4iCcb,https://api.spotify.com/v1/tracks/3qAvjZ84KUD5cCWkt4iCcb,https://api.spotify.com/v1/audio-analysis/3qAvjZ84KUD5cCWkt4iCcb,401574,4,2019-04-30T04:23:52Z,Szikra,Kornél Kovács
17,0.79,0.427,11,-11.361,0,0.0541,0.000885,0.446,0.0514,0.961,116.986,audio_features,273poy5BHtv5YFedkWIqwj,spotify:track:273poy5BHtv5YFedkWIqwj,https://api.spotify.com/v1/tracks/273poy5BHtv5YFedkWIqwj,https://api.spotify.com/v1/audio-analysis/273poy5BHtv5YFedkWIqwj,312000,4,2019-04-30T04:12:15Z,Nothing - Original Mix,HNNY
18,0.793,0.634,2,-12.193,0,0.0503,0.112,0.377,0.45,0.225,115.002,audio_features,5bRtTCeMr2ZTfG8nrOrJOE,spotify:track:5bRtTCeMr2ZTfG8nrOrJOE,https://api.spotify.com/v1/tracks/5bRtTCeMr2ZTfG8nrOrJOE,https://api.spotify.com/v1/audio-analysis/5bRtTCeMr2ZTfG8nrOrJOE,365969,4,2019-04-30T04:08:21Z,Bootman,Ross from Friends
19,0.805,0.529,7,-12.111,0,0.0378,0.000224,0.893,0.0844,0.714,121.004,audio_features,3b9MUQ7uiQHhU420B6f8Ta,spotify:track:3b9MUQ7uiQHhU420B6f8Ta,https://api.spotify.com/v1/tracks/3b9MUQ7uiQHhU420B6f8Ta,https://api.spotify.com/v1/audio-analysis/3b9MUQ7uiQHhU420B6f8Ta,404630,4,2019-04-29T23:53:16Z,Saw You for the First Time,Laurence Guy
0,0.646,0.593,9,-7.774,1,0.046,0.0228,1.9e-05,0.0868,0.334,145.361,audio_features,4OjzabLu6ULuGpxxAjobHq,spotify:track:4OjzabLu6ULuGpxxAjobHq,https://api.spotify.com/v1/tracks/4OjzabLu6ULuGpxxAjobHq,https://api.spotify.com/v1/audio-analysis/4OjzabLu6ULuGpxxAjobHq,199147,4,2019-04-28T22:50:08Z,LDN,"Tambour Battant,My Bad Sister"
1,0.703,0.925,6,-2.538,0,0.0615,0.0504,0.000108,0.0625,0.721,165.161,audio_features,6CbAUnU0SMltZ1Hl2nhbHj,spotify:track:6CbAUnU0SMltZ1Hl2nhbHj,https://api.spotify.com/v1/tracks/6CbAUnU0SMltZ1Hl2nhbHj,https://api.spotify.com/v1/audio-analysis/6CbAUnU0SMltZ1Hl2nhbHj,258182,4,2019-04-28T20:14:14Z,Highest Upgrade,"Tambour Battant,General Levy"
2,0.691,0.848,0,-3.53,0,0.153,0.112,0.0,0.301,0.68,107.921,audio_features,72mpvRIB5F6iyHZ19mT8Ha,spotify:track:72mpvRIB5F6iyHZ19mT8Ha,https://api.spotify.com/v1/tracks/72mpvRIB5F6iyHZ19mT8Ha,https://api.spotify.com/v1/audio-analysis/72mpvRIB5F6iyHZ19mT8Ha,282292,4,2019-04-28T20:08:06Z,Dance All Night,"Tambour Battant,Noble Society,Pauline Diamond"
3,0.765,0.941,6,-2.689,0,0.145,0.284,0.0,0.0724,0.705,116.971,audio_features,1rat0izk4BlVemDNge98Vw,spotify:track:1rat0izk4BlVemDNge98Vw,https://api.spotify.com/v1/tracks/1rat0izk4BlVemDNge98Vw,https://api.spotify.com/v1/audio-analysis/1rat0izk4BlVemDNge98Vw,227244,4,2019-04-28T20:04:45Z,Spring Bounce,"Tambour Battant,Taiwan MC"
4,0.593,0.509,4,-12.042,0,0.0626,0.107,0.893,0.277,0.0769,190.028,audio_features,609ztq0z70ty0fFR3KUuJl,spotify:track:609ztq0z70ty0fFR3KUuJl,https://api.spotify.com/v1/tracks/609ztq0z70ty0fFR3KUuJl,https://api.spotify.com/v1/audio-analysis/609ztq0z70ty0fFR3KUuJl,265250,4,2019-04-27T18:31:13Z,Bye Bye Macadam,Rone
5,0.967,0.806,2,-5.671,1,0.297,0.13,0.466,0.286,0.575,123.987,audio_features,6YcrJfDINoeW1jXOdkncFh,spotify:track:6YcrJfDINoeW1jXOdkncFh,https://api.spotify.com/v1/tracks/6YcrJfDINoeW1jXOdkncFh,https://api.spotify.com/v1/audio-analysis/6YcrJfDINoeW1jXOdkncFh,254600,4,2019-04-27T18:25:52Z,Cuatrocats,Phlegmatic Dogs
6,0.688,0.685,1,-6.72,0,0.164,0.217,3.55e-05,0.118,0.373,104.993,audio_features,2v1hLkYh3wQTPJjAf41ZAa,spotify:track:2v1hLkYh3wQTPJjAf41ZAa,https://api.spotify.com/v1/tracks/2v1hLkYh3wQTPJjAf41ZAa,https://api.spotify.com/v1/audio-analysis/2v1hLkYh3wQTPJjAf41ZAa,317404,4,2019-04-27T16:13:07Z,Bonbon à la menthe (feat. Mallaury),"Jok'air,Mallaury"
7,0.875,0.475,9,-12.673,0,0.0986,0.44,0.72,0.046,0.384,99.958,audio_features,1NeLwFETswx8Fzxl2AFl91,spotify:track:1NeLwFETswx8Fzxl2AFl91,https://api.spotify.com/v1/tracks/1NeLwFETswx8Fzxl2AFl91,https://api.spotify.com/v1/audio-analysis/1NeLwFETswx8Fzxl2AFl91,232667,4,2019-04-27T08:06:01Z,Something About Us,Daft Punk
8,0.59,0.825,0,-7.457,0,0.0416,0.0129,0.951,0.0907,0.652,100.008,audio_features,3ULfgTeVZUDcawio6dnD40,spotify:track:3ULfgTeVZUDcawio6dnD40,https://api.spotify.com/v1/tracks/3ULfgTeVZUDcawio6dnD40,https://api.spotify.com/v1/audio-analysis/3ULfgTeVZUDcawio6dnD40,205701,3,2019-04-24T20:36:39Z,Chavitas,Sensible Soccers
9,0.767,0.938,5,-4.433,0,0.0505,0.592,0.0193,0.118,0.868,123.992,audio_features,750jVPZnBVLItCUxaRR5iC,spotify:track:750jVPZnBVLItCUxaRR5iC,https://api.spotify.com/v1/tracks/750jVPZnBVLItCUxaRR5iC,https://api.spotify.com/v1/audio-analysis/750jVPZnBVLItCUxaRR5iC,229805,4,2019-04-24T01:44:51Z,Lone Digger,Caravan Palace
10,0.572,0.91,11,-5.409,0,0.0421,2.97e-05,0.000249,0.089,0.34,99.987,audio_features,6obXvjVF91KAeLNDOECFvi,spotify:track:6obXvjVF91KAeLNDOECFvi,https://api.spotify.com/v1/tracks/6obXvjVF91KAeLNDOECFvi,https://api.spotify.com/v1/audio-analysis/6obXvjVF91KAeLNDOECFvi,277827,4,2019-04-23T17:30:43Z,Töntarna,kent
11,0.605,0.335,6,-12.098,0,0.0355,0.328,0.825,0.0861,0.0931,109.989,audio_features,1ldYmnw4FViuG9jgiprY4C,spotify:track:1ldYmnw4FViuG9jgiprY4C,https://api.spotify.com/v1/tracks/1ldYmnw4FViuG9jgiprY4C,https://api.spotify.com/v1/audio-analysis/1ldYmnw4FViuG9jgiprY4C,565000,4,2019-04-23T17:04:40Z,AFG,Sensible Soccers
12,0.826,0.152,7,-14.594,1,0.0788,0.919,0.00232,0.0923,0.327,124.124,audio_features,6yFsek6A532ZP6gL83J08u,spotify:track:6yFsek6A532ZP6gL83J08u,https://api.spotify.com/v1/tracks/6yFsek6A532ZP6gL83J08u,https://api.spotify.com/v1/audio-analysis/6yFsek6A532ZP6gL83J08u,158285,4,2019-04-23T16:31:06Z,Come Online,Kid Francescoli
13,0.333,0.497,2,-15.606,1,0.0366,0.105,0.872,0.129,0.113,81.681,audio_features,31uidLEHAcF8Cw1cX1VCS8,spotify:track:31uidLEHAcF8Cw1cX1VCS8,https://api.spotify.com/v1/tracks/31uidLEHAcF8Cw1cX1VCS8,https://api.spotify.com/v1/audio-analysis/31uidLEHAcF8Cw1cX1VCS8,1367093,4,2019-04-23T07:09:33Z,Autobahn - 2009 Remaster,Kraftwerk
14,0.609,0.867,1,-7.394,1,0.0358,0.0221,0.882,0.43,0.563,126.985,audio_features,5IEPFjL1IaFrWNcuPoiYXR,spotify:track:5IEPFjL1IaFrWNcuPoiYXR,https://api.spotify.com/v1/tracks/5IEPFjL1IaFrWNcuPoiYXR,https://api.spotify.com/v1/audio-analysis/5IEPFjL1IaFrWNcuPoiYXR,171496,4,2019-04-23T06:58:47Z,The Massacre,FantomenK
15,0.863,0.75,6,-9.273,0,0.0734,0.14,0.0882,0.102,0.568,125.042,audio_features,3Il1ess0dinvEagLM3dTzG,spotify:track:3Il1ess0dinvEagLM3dTzG,https://api.spotify.com/v1/tracks/3Il1ess0dinvEagLM3dTzG,https://api.spotify.com/v1/audio-analysis/3Il1ess0dinvEagLM3dTzG,299000,4,2019-04-23T05:43:07Z,BULLETS,"KAYTRANADA,Little Dragon"
16,0.676,0.623,6,-7.297,0,0.0352,0.226,1.66e-05,0.159,0.347,111.466,audio_features,230wNo1dnexltKYQbsW7oD,spotify:track:230wNo1dnexltKYQbsW7oD,https://api.spotify.com/v1/tracks/230wNo1dnexltKYQbsW7oD,https://api.spotify.com/v1/audio-analysis/230wNo1dnexltKYQbsW7oD,209489,4,2019-04-20T19:31:39Z,772 Love,YNW Melly
17,0.725,0.581,6,-5.632,1,0.0271,0.0984,0.0,0.0789,0.616,98.019,audio_features,72tV5yaPth7ljp7wXotxKq,spotify:track:72tV5yaPth7ljp7wXotxKq,https://api.spotify.com/v1/tracks/72tV5yaPth7ljp7wXotxKq,https://api.spotify.com/v1/audio-analysis/72tV5yaPth7ljp7wXotxKq,219053,4,2019-04-17T17:05:22Z,Gone In September,Mike Posner
18,0.929,0.449,1,-10.425,1,0.0574,0.0862,0.49,0.0889,0.612,119.896,audio_features,0SwAOdc4C2kWUMbsXG4ztz,spotify:track:0SwAOdc4C2kWUMbsXG4ztz,https://api.spotify.com/v1/tracks/0SwAOdc4C2kWUMbsXG4ztz,https://api.spotify.com/v1/audio-analysis/0SwAOdc4C2kWUMbsXG4ztz,285440,4,2019-04-17T15:16:15Z,Most Really Pretty Girls Have Pretty Ugly Feet,HNNY
19,0.498,0.283,2,-8.946,0,0.0489,0.744,0.00109,0.111,0.738,143.592,audio_features,3C49qKDvvMiRCTD4o3uOxr,spotify:track:3C49qKDvvMiRCTD4o3uOxr,https://api.spotify.com/v1/tracks/3C49qKDvvMiRCTD4o3uOxr,https://api.spotify.com/v1/audio-analysis/3C49qKDvvMiRCTD4o3uOxr,219053,4,2019-04-16T20:31:38Z,Du Tango Sous Mes Bretelles,Opa Tsupa
0,0.701,0.943,4,-2.986,1,0.0456,0.0747,0.0,0.601,0.791,128.992,audio_features,5zA8vzDGqPl2AzZkEYQGKh,spotify:track:5zA8vzDGqPl2AzZkEYQGKh,https://api.spotify.com/v1/tracks/5zA8vzDGqPl2AzZkEYQGKh,https://api.spotify.com/v1/audio-analysis/5zA8vzDGqPl2AzZkEYQGKh,197707,4,2019-04-16T05:09:30Z,Uptown Girl,Billy Joel
1,0.544,0.576,8,-6.894,1,0.257,0.453,0.0,0.0786,0.33,140.05,audio_features,5koiTaDyTkqpbxlLreQzl1,spotify:track:5koiTaDyTkqpbxlLreQzl1,https://api.spotify.com/v1/tracks/5koiTaDyTkqpbxlLreQzl1,https://api.spotify.com/v1/audio-analysis/5koiTaDyTkqpbxlLreQzl1,438857,4,2019-04-14T12:46:25Z,Astronaute,An'Om
2,0.612,0.657,11,-6.971,0,0.0454,0.103,0.124,0.131,0.767,87.94,audio_features,6VcTYwDgtesRZCmssD6IbZ,spotify:track:6VcTYwDgtesRZCmssD6IbZ,https://api.spotify.com/v1/tracks/6VcTYwDgtesRZCmssD6IbZ,https://api.spotify.com/v1/audio-analysis/6VcTYwDgtesRZCmssD6IbZ,289973,4,2019-04-13T05:32:08Z,Get Free,"Major Lazer,Amber Coffman"
3,0.747,0.877,9,-3.782,0,0.0664,0.0375,0.000833,0.233,0.752,107.991,audio_features,1pjvlYOMIg1NhGQbM6iwrY,spotify:track:1pjvlYOMIg1NhGQbM6iwrY,https://api.spotify.com/v1/tracks/1pjvlYOMIg1NhGQbM6iwrY,https://api.spotify.com/v1/audio-analysis/1pjvlYOMIg1NhGQbM6iwrY,166138,4,2019-04-13T05:31:03Z,Light It Up (feat. Nyla & Fuse ODG) [Remix],"Major Lazer,Nyla,Fuse ODG"
4,0.812,0.574,9,-10.539,0,0.315,0.62,0.0,0.326,0.218,109.995,audio_features,3T6GysOfv2gnIU3M8U3qMJ,spotify:track:3T6GysOfv2gnIU3M8U3qMJ,https://api.spotify.com/v1/tracks/3T6GysOfv2gnIU3M8U3qMJ,https://api.spotify.com/v1/audio-analysis/3T6GysOfv2gnIU3M8U3qMJ,195016,4,2019-04-12T20:48:17Z,Le remède,An'Om
5,0.829,0.48,11,-11.454,0,0.255,0.0952,0.00161,0.144,0.32,127.034,audio_features,6lPXqQkdwGKEPsYwKR19jk,spotify:track:6lPXqQkdwGKEPsYwKR19jk,https://api.spotify.com/v1/tracks/6lPXqQkdwGKEPsYwKR19jk,https://api.spotify.com/v1/audio-analysis/6lPXqQkdwGKEPsYwKR19jk,199161,4,2019-04-12T20:29:25Z,Godzilla,"Atili,Ruffian Rugged"
6,0.554,0.932,5,-3.424,0,0.0484,0.00154,0.000142,0.425,0.478,112.49,audio_features,1vcxF91pWs9uNwDROuiCPB,spotify:track:1vcxF91pWs9uNwDROuiCPB,https://api.spotify.com/v1/tracks/1vcxF91pWs9uNwDROuiCPB,https://api.spotify.com/v1/audio-analysis/1vcxF91pWs9uNwDROuiCPB,242280,4,2019-04-12T19:13:23Z,Savior,Rise Against
7,0.804,0.562,9,-8.406,0,0.0469,0.121,0.000108,0.365,0.353,120.045,audio_features,67b8kVAnKuoslhC1YLdkH8,spotify:track:67b8kVAnKuoslhC1YLdkH8,https://api.spotify.com/v1/tracks/67b8kVAnKuoslhC1YLdkH8,https://api.spotify.com/v1/audio-analysis/67b8kVAnKuoslhC1YLdkH8,186600,4,2019-04-12T01:52:14Z,Wing Chun,Kekra
8,0.784,0.7,7,-7.649,0,0.108,0.491,0.0,0.108,0.769,82.028,audio_features,00X2yv2vrtritPt2CZnUTZ,spotify:track:00X2yv2vrtritPt2CZnUTZ,https://api.spotify.com/v1/tracks/00X2yv2vrtritPt2CZnUTZ,https://api.spotify.com/v1/audio-analysis/00X2yv2vrtritPt2CZnUTZ,190067,4,2019-04-12T01:26:18Z,Bené,PNL
